Teff log(g) filter a1 a2 a3 a4
2700 5.0 U 0.24705758361983376 1.037687128187455 -0.2353170458890732 -0.004512829318300771
2700 5.5 U 0.037431064468475585 1.0198848328558439 0.031161716773103604 -0.08347858712204023
2700 6.0 U 0.12485985718876323 0.6255157928762786 0.40584322990096683 -0.1489712015357252
2800 3.5 U 8.214189874068492 -15.238752290695505 14.05855830707384 -4.720068499642889
2800 4.0 U 4.555996038631694 -7.526050727381966 7.036836552412299 -2.3818417117823447
2800 4.5 U 2.347780337541777 -2.882723094574212 2.869233675000437 -0.9946070712025264
2800 5.0 U 0.8873516354171722 -0.0361641094303516 0.5005324719095579 -0.22738551817618838
2800 5.5 U 0.29120313975549317 0.7958766492828296 0.03092843672050749 -0.08405900409365197
2900 3.5 U 8.790526150987127 -16.451851080341356 15.137842722369742 -5.073098832386041
2900 4.0 U 5.127269240500745 -8.746964300959524 8.115318606433753 -2.7386985302688793
2900 4.5 U 3.034580686932464 -4.300747594019293 4.073996928302063 -1.3871052434789295
2900 5.0 U 1.5132356190931926 -1.1996609273895114 1.3871275309645439 -0.5047555722901402
2900 5.5 U 0.6402673918778764 0.3211165714988997 0.263364913956362 -0.15212219410254188
2900 6.0 U 0.42289782097852974 0.33267696217888754 0.5004545744521112 -0.22608354163852107
3000 3.5 U 8.52190461646489 -15.950894570284676 14.712891424761096 -4.935516695364529
3000 4.0 U 5.4190288849130726 -9.406466458092238 8.717313436238143 -2.941745489029857
3000 4.5 U 3.603343983963621 -5.510819246566242 5.1315250377423025 -1.7358928717571038
3000 5.5 U 1.0370195582481667 -0.3308189333227649 0.6800964212764705 -0.27644142264350996
3000 6.0 U 0.5758447567437354 0.26168518042733685 0.39394631067396385 -0.19283261006824068
3100 3.5 U 8.809081542139213 -16.588090048985286 15.308629242750806 -5.128919120589901
3100 4.0 U 5.760614848782656 -10.15554275514193 9.40476443744311 -3.1706237099821086
3100 4.5 U 3.9852211186166873 -6.346804444501039 5.878356613237844 -1.9846136995874955
3100 5.0 U 2.4923503724233185 -3.176404234675717 3.0044638714098784 -1.023519557932196
3100 5.5 U 1.4279381509281963 -1.046404192363183 1.2005549963937274 -0.4371913123150108
3100 6.0 U 0.8291456714779168 -0.0915840247134577 0.5636541326104081 -0.24403678664475695
3200 3.5 U 9.214458115704565 -17.450196070380738 16.093645361003556 -5.374821528346425
3200 4.0 U 6.336120529147736 -11.433444426315768 10.609715774590148 -3.57761167325911
3200 4.5 U 4.505447291567466 -7.507427415582709 6.959835043615073 -2.3519702296829372
3200 5.0 U 2.898266946329483 -4.05493138496157 3.7772331322609403 -1.2795036697068067
3200 5.5 U 1.803018182275136 -1.7925181721424792 1.7916287461202163 -0.6248082700066883
3200 6.0 U 1.0830273541019964 -0.4920847364853041 0.7927055839881666 -0.31076463450145425
3300 3.5 U 9.54961164395274 -18.24541992578138 16.863268860143435 -5.61743190905393
3300 4.0 U 6.917676817974403 -12.787752697044874 11.933209614443518 -4.032638166291495
3300 4.5 U 5.0916688597572 -8.866990568498831 8.276669104913182 -2.8089703077025594
3300 5.0 U 3.3801379481247884 -5.152291454687042 4.805337209539606 -1.6319603230027786
3300 5.5 U 2.2178115908338394 -2.6872788775273078 2.571100418912054 -0.8833876017078313
3300 6.0 U 1.3934591493124382 -1.0743432495178504 1.2243547660754646 -0.44673832740500263
3400 3.5 U 9.418988729389909 -18.147097801207455 16.846052899802523 -5.591631495722036
3400 4.0 U 6.879304496531508 -12.80759083875829 12.016740288020117 -4.062117422916685
3400 4.5 U 5.2590898421719485 -9.309663841742855 8.738705914323399 -2.9724524828638663
3400 5.0 U 3.699125928644781 -5.9174612538694 5.5495134520232625 -1.8918175884300898
3400 5.5 U 2.5768917047245132 -3.5023078931782194 3.3177594429476915 -1.1375825144856508
3400 6.0 U 1.7484126158161306 -1.813198057362709 1.8432632306660175 -0.6503051844854133
3500 3.5 U 9.5266832126158 -18.66884201260921 17.420858613031488 -5.755053695305871
3500 4.0 U 6.749756548764174 -12.72047725658323 12.044160305027894 -4.075719711379334
3500 4.5 U 5.204029714248714 -9.301856807917645 8.80227474778249 -3.00222889198004
3500 5.0 U 3.7947563698240656 -6.206103703188233 5.861505784105568 -2.005183659589983
3500 5.5 U 2.758201963096058 -3.9430596902653474 3.7324945264774914 -1.2803232701384626
3500 6.0 U 1.9686562707159148 -2.283508519405464 2.2363806718959243 -0.7787977587436411
3600 3.5 U 9.60612672587331 -19.132387760149154 17.89764321355513 -5.857005595398669
3600 4.0 U 6.597946084449258 -12.638934795982404 12.088357275189198 -4.086996593931182
3600 4.5 U 5.101052880895483 -9.242903354526263 8.847955606559768 -3.0283638496861847
3600 5.0 U 3.7539210607204563 -6.214259041327253 5.926014247485195 -2.035162934169381
